date,volume
2016-01-15,934409.0
2016-01-16,889906.0
2016-01-17,872630.0
2016-01-18,975791.0
2016-01-19,989894.0
2016-01-20,986727.0
2016-01-21,965353.0
2016-01-22,892365.0
2016-01-23,796850.0
2016-01-24,756795.0
2016-01-25,833672.0
2016-01-26,858896.0
2016-01-27,859327.0
2016-01-28,859099.0
2016-01-29,834021.0
2016-01-30,753575.0
2016-01-31,783663.0
2016-02-01,827859.0
2016-02-02,844777.0
2016-02-03,893723.0
2016-02-04,883756.0
2016-02-05,839609.0
2016-02-06,780166.0
2016-02-07,730313.0
2016-02-08,868894.0
2016-02-09,883818.0
2016-02-10,897174.0
2016-02-11,914851.0
2016-02-12,915708.0
2016-02-13,830435.0
2016-02-14,786093.0
2016-02-15,911954.0
2016-02-16,899442.0
2016-02-17,939210.0
2016-02-18,910451.0
2016-02-19,868957.0
2016-02-20,759207.0
2016-02-21,721746.0
2016-02-22,856522.0
2016-02-23,887119.0
2016-02-24,915741.0
2016-02-25,929172.0
2016-02-26,920258.0
2016-02-27,825801.0
2016-02-28,800904.0
2016-02-29,897629.0
2016-03-01,861467.0
2016-03-02,880503.0
2016-03-03,893803.0
2016-03-04,873671.0
2016-03-05,802922.0
2016-03-06,802190.0
2016-03-07,900473.0
2016-03-08,933573.0
2016-03-09,919732.0
2016-03-10,918897.0
2016-03-11,873301.0
2016-03-12,774591.0
2016-03-13,737182.0
2016-03-14,829745.0
2016-03-15,876750.0
2016-03-16,857574.0
2016-03-17,853785.0
2016-03-18,889205.0
2016-03-19,795388.0
2016-03-20,759394.0
2016-03-21,845344.0
2016-03-22,857420.0
2016-03-23,868646.0
2016-03-24,833093.0
2016-03-25,675663.0
2016-03-26,671903.0
2016-03-27,601741.0
2016-03-28,680659.0
2016-03-29,799592.0
2016-03-30,809564.0
2016-03-31,800876.0
2016-04-01,773380.0
2016-04-02,700752.0
2016-04-03,686987.0
2016-04-04,798358.0
2016-04-05,769440.0
2016-04-06,749414.0
2016-04-07,795870.0
2016-04-08,792321.0
2016-04-09,709717.0
2016-04-10,667645.0
2016-04-11,773927.0
2016-04-12,794206.0
2016-04-13,778265.0
2016-04-14,789956.0
2016-04-15,809904.0
2016-04-16,706332.0
2016-04-17,669131.0
2016-04-18,771147.0
2016-04-19,770848.0
2016-04-20,746980.0
2016-04-21,758057.0
2016-04-22,779222.0
2016-04-23,675900.0
2016-04-24,672195.0
2016-04-25,771208.0
2016-04-26,769938.0
2016-04-27,806615.0
2016-04-28,804844.0
2016-04-29,751645.0
2016-04-30,684520.0
2016-05-01,636310.0
2016-05-02,645315.0
2016-05-03,727148.0
2016-05-04,715258.0
2016-05-05,707953.0
2016-05-06,713641.0
2016-05-07,613706.0
2016-05-08,574145.0
2016-05-09,683980.0
2016-05-10,735980.0
2016-05-11,731529.0
2016-05-12,675994.0
2016-05-13,672064.0
2016-05-14,605315.0
2016-05-15,598312.0
2016-05-16,698381.0
2016-05-17,706855.0
2016-05-18,727970.0
2016-05-19,716283.0
2016-05-20,679716.0
2016-05-21,612772.0
2016-05-22,605607.0
2016-05-23,691388.0
2016-05-24,682880.0
2016-05-25,734082.0
2016-05-26,725268.0
2016-05-27,697635.0
2016-05-28,601965.0
2016-05-29,559824.0
2016-05-30,586080.0
2016-05-31,671651.0
2016-06-01,703418.0
2016-06-02,682923.0
2016-06-03,699367.0
2016-06-04,625680.0
2016-06-05,578660.0
2016-06-06,684179.0
2016-06-07,713209.0
2016-06-08,712838.0
2016-06-09,702911.0
2016-06-10,715578.0
2016-06-11,635692.0
2016-06-12,619169.0
2016-06-13,722726.0
2016-06-14,717484.0
2016-06-15,716631.0
2016-06-16,713523.0
2016-06-17,700174.0
2016-06-18,620002.0
2016-06-19,591910.0
2016-06-20,686960.0
2016-06-21,694180.0
2016-06-22,713544.0
2016-06-23,725973.0
2016-06-24,677051.0
2016-06-25,606143.0
2016-06-26,590195.0
2016-06-27,656133.0
2016-06-28,715001.0
2016-06-29,711771.0
2016-06-30,694111.0
2016-07-01,652850.0
2016-07-02,552524.0
2016-07-03,561230.0
2016-07-04,691365.0
2016-07-05,673183.0
2016-07-06,683031.0
2016-07-07,689687.0
2016-07-08,655074.0
2016-07-09,594996.0
2016-07-10,560705.0
2016-07-11,660289.0
2016-07-12,702144.0
2016-07-13,683513.0
2016-07-14,678700.0
2016-07-15,677452.0
2016-07-16,586069.0
2016-07-17,569147.0
2016-07-18,684895.0
2016-07-19,706741.0
2016-07-20,713643.0
2016-07-21,705733.0
2016-07-22,692935.0
2016-07-23,605161.0
2016-07-24,597181.0
2016-07-25,656573.0
2016-07-26,684191.0
2016-07-27,671839.0
2016-07-28,691134.0
2016-07-29,675056.0
2016-07-30,586242.0
2016-07-31,553230.0
2016-08-01,682036.0
2016-08-02,699500.0
2016-08-03,632554.0
2016-08-04,644423.0
2016-08-05,654212.0
2016-08-06,563829.0
2016-08-07,500985.0
2016-08-08,610170.0
2016-08-09,653220.0
2016-08-10,679213.0
2016-08-11,659538.0
2016-08-12,619638.0
2016-08-13,572583.0
2016-08-14,593386.0
2016-08-15,659434.0
2016-08-16,666720.0
2016-08-17,677044.0
2016-08-18,695568.0
2016-08-19,685033.0
2016-08-20,558345.0
2016-08-21,554266.0
2016-08-22,677779.0
2016-08-23,693683.0
2016-08-24,711081.0
2016-08-25,742984.0
2016-08-26,658169.0
2016-08-27,614547.0
2016-08-28,592626.0
2016-08-29,583606.0
2016-08-30,658530.0
2016-08-31,678766.0
2016-09-01,675560.0
2016-09-02,687689.0
2016-09-03,618358.0
2016-09-04,593269.0
2016-09-05,714325.0
2016-09-06,735253.0
2016-09-07,739460.0
2016-09-08,677382.0
2016-09-09,662130.0
2016-09-10,630754.0
2016-09-11,553992.0
2016-09-12,679022.0
2016-09-13,734995.0
2016-09-14,719383.0
2016-09-15,740185.0
2016-09-16,692020.0
2016-09-17,618876.0
2016-09-18,610998.0
2016-09-19,735134.0
2016-09-20,744717.0
2016-09-21,731404.0
2016-09-22,711935.0
2016-09-23,669993.0
2016-09-24,575016.0
2016-09-25,571046.0
2016-09-26,728116.0
2016-09-27,708898.0
2016-09-28,689786.0
2016-09-29,667748.0
2016-09-30,696473.0
2016-10-01,665946.0
2016-10-02,623226.0
2016-10-03,713900.0
2016-10-04,715305.0
2016-10-05,693855.0
2016-10-06,740064.0
2016-10-07,772212.0
2016-10-08,689891.0
2016-10-09,659807.0
2016-10-10,762460.0
2016-10-11,772204.0
2016-10-12,770511.0
2016-10-13,773611.0
2016-10-14,767415.0
2016-10-15,693281.0
2016-10-16,652902.0
2016-10-17,741523.0
2016-10-18,760633.0
2016-10-19,786154.0
2016-10-20,801954.0
2016-10-21,793160.0
2016-10-22,704819.0
2016-10-23,672067.0
2016-10-24,811801.0
2016-10-25,818586.0
2016-10-26,785059.0
2016-10-27,769316.0
2016-10-28,779583.0
2016-10-29,724071.0
2016-10-30,729785.0
2016-10-31,786580.0
2016-11-01,823608.0
2016-11-02,825399.0
2016-11-03,853166.0
2016-11-04,839786.0
2016-11-05,720133.0
2016-11-06,729012.0
2016-11-07,860314.0
2016-11-08,922853.0
2016-11-09,908420.0
2016-11-10,873254.0
2016-11-11,855809.0
2016-11-12,782098.0
2016-11-13,757149.0
2016-11-14,842657.0
2016-11-15,836997.0
2016-11-16,800067.0
2016-11-17,842676.0
2016-11-18,873600.0
2016-11-19,817019.0
2016-11-20,804979.0
2016-11-21,898186.0
2016-11-22,895464.0
2016-11-23,916185.0
2016-11-24,894737.0
2016-11-25,878522.0
2016-11-26,828269.0
2016-11-27,798166.0
2016-11-28,901214.0
2016-11-29,942219.0
2016-11-30,943482.0
2016-12-01,939082.0
2016-12-02,944825.0
2016-12-03,840630.0
2016-12-04,807752.0
2016-12-05,963975.0
2016-12-06,951955.0
2016-12-07,853114.0
2016-12-08,873578.0
2016-12-09,831819.0
2016-12-10,778691.0
2016-12-11,762284.0
2016-12-12,919698.0
2016-12-13,905810.0
2016-12-14,859746.0
2016-12-15,886569.0
2016-12-16,879765.0
2016-12-17,801777.0
2016-12-18,788583.0
2016-12-19,909206.0
2016-12-20,874626.0
2016-12-21,858484.0
2016-12-22,834607.0
2016-12-23,785336.0
2016-12-24,701829.0
2016-12-25,611107.0
2016-12-26,632428.0
2016-12-27,759026.0
2016-12-28,814499.0
2016-12-29,815608.0
2016-12-30,800775.0
2016-12-31,732532.0
2017-01-01,703524.0
2017-01-02,772832.0
2017-01-03,870153.0
2017-01-04,904775.0
2017-01-05,948465.0
2017-01-06,929548.0
2017-01-07,835079.0
2017-01-08,793696.0
2017-01-09,858199.0
2017-01-10,877844.0
2017-01-11,843129.0
2017-01-12,918871.0
2017-01-13,902094.0
2017-01-14,841990.0
2017-01-15,817378.0
2017-01-16,928728.0
2017-01-17,936535.0
2017-01-18,941509.0
2017-01-19,946402.0
2017-01-20,929145.0
2017-01-21,865180.0
2017-01-22,859265.0
2017-01-23,964217.0
2017-01-24,929562.0
2017-01-25,924778.0
2017-01-26,968197.0
2017-01-27,962799.0
2017-01-28,835292.0
2017-01-29,833400.0
2017-01-30,920435.0
2017-01-31,913491.0
2017-02-01,887584.0
2017-02-02,834606.0
2017-02-03,832988.0
2017-02-04,783695.0
2017-02-05,815224.0
2017-02-06,915973.0
2017-02-07,903629.0
2017-02-08,937178.0
2017-02-09,960271.0
2017-02-10,960632.0
2017-02-11,862532.0
2017-02-12,812453.0
2017-02-13,857571.0
2017-02-14,900982.0
2017-02-15,889963.0
2017-02-16,838935.0
2017-02-17,854163.0
2017-02-18,737075.0
2017-02-19,721747.0
2017-02-20,777832.0
2017-02-21,803770.0
2017-02-22,795334.0
2017-02-23,818052.0
2017-02-24,829672.0
2017-02-25,733086.0
2017-02-26,699843.0
2017-02-27,853212.0
2017-02-28,869310.0
2017-03-01,872017.0
2017-03-02,814567.0
2017-03-03,868871.0
2017-03-04,743179.0
2017-03-05,741088.0
2017-03-06,844174.0
2017-03-07,843836.0
2017-03-08,814193.0
2017-03-09,777028.0
2017-03-10,819718.0
2017-03-11,727095.0
2017-03-12,708294.0
2017-03-13,769842.0
2017-03-14,766319.0
2017-03-15,770876.0
2017-03-16,776333.0
2017-03-17,757982.0
2017-03-18,690378.0
2017-03-19,644920.0
2017-03-20,762242.0
2017-03-21,762623.0
2017-03-22,836846.0
2017-03-23,802171.0
2017-03-24,785105.0
2017-03-25,670881.0
2017-03-26,614064.0
2017-03-27,780002.0
2017-03-28,792443.0
2017-03-29,784475.0
2017-03-30,726126.0
2017-03-31,698416.0
2017-04-01,659964.0
2017-04-02,636013.0
2017-04-03,708819.0
2017-04-04,746373.0
2017-04-05,725376.0
2017-04-06,729733.0
2017-04-07,722518.0
2017-04-08,618006.0
2017-04-09,566117.0
2017-04-10,688710.0
2017-04-11,681555.0
2017-04-12,686862.0
2017-04-13,719136.0
2017-04-14,658392.0
2017-04-15,578698.0
2017-04-16,606655.0
2017-04-17,647918.0
2017-04-18,708925.0
2017-04-19,729811.0
2017-04-20,739554.0
2017-04-21,716234.0
2017-04-22,631758.0
2017-04-23,608167.0
2017-04-24,715173.0
2017-04-25,723794.0
2017-04-26,762197.0
2017-04-27,774937.0
2017-04-28,758266.0
2017-04-29,645484.0
2017-04-30,576527.0
2017-05-01,634952.0
2017-05-02,721629.0
2017-05-03,717551.0
2017-05-04,686468.0
2017-05-05,658304.0
2017-05-06,634573.0
2017-05-07,603543.0
2017-05-08,699112.0
2017-05-09,736237.0
2017-05-10,698767.0
2017-05-11,698898.0
2017-05-12,716435.0
2017-05-13,594723.0
2017-05-14,561113.0
2017-05-15,697264.0
2017-05-16,692824.0
2017-05-17,752956.0
2017-05-18,710902.0
2017-05-19,707610.0
2017-05-20,607977.0
2017-05-21,568922.0
2017-05-22,658913.0
2017-05-23,697297.0
2017-05-24,683517.0
2017-05-25,674652.0
2017-05-26,631599.0
2017-05-27,572310.0
2017-05-28,547140.0
2017-05-29,621099.0
2017-05-30,657561.0
2017-05-31,668728.0
2017-06-01,640893.0
2017-06-02,677205.0
2017-06-03,561044.0
2017-06-04,548084.0
2017-06-05,665538.0
2017-06-06,657313.0
2017-06-07,623720.0
2017-06-08,673034.0
2017-06-09,641844.0
2017-06-10,561460.0
2017-06-11,510119.0
2017-06-12,623027.0
2017-06-13,676365.0
2017-06-14,661537.0
2017-06-15,628655.0
2017-06-16,631783.0
2017-06-17,560708.0
2017-06-18,557480.0
2017-06-19,683063.0
2017-06-20,692663.0
2017-06-21,691428.0
2017-06-22,692834.0
2017-06-23,629563.0
2017-06-24,553288.0
2017-06-25,542386.0
2017-06-26,658831.0
2017-06-27,695492.0
2017-06-28,693479.0
2017-06-29,687777.0
2017-06-30,677484.0
2017-07-01,557768.0
2017-07-02,521101.0
2017-07-03,649623.0
2017-07-04,692172.0
2017-07-05,677275.0
2017-07-06,692202.0
2017-07-07,678619.0
2017-07-08,575601.0
2017-07-09,569117.0
2017-07-10,684573.0
2017-07-11,716047.0
2017-07-12,665667.0
2017-07-13,661393.0
2017-07-14,635361.0
2017-07-15,578378.0
2017-07-16,563990.0
2017-07-17,638323.0
2017-07-18,661030.0
2017-07-19,690211.0
2017-07-20,663248.0
2017-07-21,641502.0
2017-07-22,582934.0
2017-07-23,571728.0
2017-07-24,643121.0
2017-07-25,666082.0
2017-07-26,654882.0
2017-07-27,632718.0
2017-07-28,622769.0
2017-07-29,568613.0
2017-07-30,541750.0
2017-07-31,620725.0
2017-08-01,636748.0
2017-08-02,661017.0
2017-08-03,619948.0
2017-08-04,603830.0
2017-08-05,558377.0
2017-08-06,537931.0
2017-08-07,652107.0
2017-08-08,681940.0
2017-08-09,660389.0
2017-08-10,643316.0
2017-08-11,628826.0
2017-08-12,572486.0
2017-08-13,553774.0
2017-08-14,657204.0
2017-08-15,645206.0
2017-08-16,640327.0
2017-08-17,648184.0
2017-08-18,613213.0
2017-08-19,525234.0
2017-08-20,568750.0
2017-08-21,692239.0
2017-08-22,695300.0
2017-08-23,682113.0
2017-08-24,666567.0
2017-08-25,652323.0
2017-08-26,583623.0
2017-08-27,545626.0
2017-08-28,552691.0
2017-08-29,679402.0
2017-08-30,693718.0
2017-08-31,681775.0
2017-09-01,656555.0
2017-09-02,581165.0
2017-09-03,578588.0
2017-09-04,700459.0
2017-09-05,705804.0
2017-09-06,671416.0
2017-09-07,689352.0
2017-09-08,669051.0
2017-09-09,600690.0
2017-09-10,580368.0
2017-09-11,639871.0
2017-09-12,663907.0
2017-09-13,660870.0
2017-09-14,680409.0
2017-09-15,695378.0
2017-09-16,638949.0
2017-09-17,627980.0
2017-09-18,726111.0
2017-09-19,726999.0
2017-09-20,722152.0
2017-09-21,725925.0
2017-09-22,691718.0
2017-09-23,617252.0
2017-09-24,611005.0
2017-09-25,743813.0
2017-09-26,735990.0
2017-09-27,714971.0
2017-09-28,713144.0
2017-09-29,703279.0
2017-09-30,646787.0
2017-10-01,611381.0
2017-10-02,658687.0
2017-10-03,692076.0
2017-10-04,718530.0
2017-10-05,683643.0
2017-10-06,718617.0
2017-10-07,635902.0
2017-10-08,653161.0
2017-10-09,750273.0
2017-10-10,715410.0
2017-10-11,706163.0
2017-10-12,708258.0
2017-10-13,688909.0
2017-10-14,633769.0
2017-10-15,607639.0
2017-10-16,710437.0
2017-10-17,712301.0
2017-10-18,786531.0
2017-10-19,775005.0
2017-10-20,734260.0
2017-10-21,618880.0
2017-10-22,606325.0
2017-10-23,766004.0
2017-10-24,743527.0
2017-10-25,717517.0
2017-10-26,772314.0
2017-10-27,731362.0
2017-10-28,627750.0
2017-10-29,663570.0
2017-10-30,798852.0
2017-10-31,786571.0
2017-11-01,780409.0
2017-11-02,821133.0
2017-11-03,798813.0
2017-11-04,703091.0
2017-11-05,689355.0
2017-11-06,813013.0
2017-11-07,827185.0
2017-11-08,837463.0
2017-11-09,818570.0
2017-11-10,767145.0
2017-11-11,760381.0
2017-11-12,697514.0
2017-11-13,873951.0
2017-11-14,868725.0
2017-11-15,863087.0
2017-11-16,813292.0
2017-11-17,825783.0
2017-11-18,751855.0
2017-11-19,768453.0
2017-11-20,842482.0
2017-11-21,814913.0
2017-11-22,790335.0
2017-11-23,799359.0
2017-11-24,851332.0
2017-11-25,772807.0
2017-11-26,761098.0
2017-11-27,844576.0
2017-11-28,875975.0
2017-11-29,892468.0
2017-11-30,898715.0
2017-12-01,908404.0
2017-12-02,831565.0
2017-12-03,787445.0
2017-12-04,881435.0
2017-12-05,870024.0
2017-12-06,829309.0
2017-12-07,816825.0
2017-12-08,864018.0
2017-12-09,860731.0
2017-12-10,867568.0
2017-12-11,961756.0
2017-12-12,974230.0
2017-12-13,928847.0
2017-12-14,926481.0
2017-12-15,906875.0
2017-12-16,867562.0
2017-12-17,834354.0
2017-12-18,923273.0
2017-12-19,925308.0
2017-12-20,889205.0
2017-12-21,872937.0
2017-12-22,814338.0
2017-12-23,706236.0
2017-12-24,663480.0
2017-12-25,630712.0
2017-12-26,666083.0
2017-12-27,764627.0
2017-12-28,802349.0
2017-12-29,807001.0
2017-12-30,729502.0
2017-12-31,671319.0
2018-01-01,695291.0
2018-01-02,834378.0
2018-01-03,825531.0
2018-01-04,871511.0
2018-01-05,884003.0
2018-01-06,804579.0
2018-01-07,798518.0
2018-01-08,927968.0
2018-01-09,938091.0
2018-01-10,919063.0
2018-01-11,931728.0
2018-01-12,903563.0
2018-01-13,803820.0
2018-01-14,786673.0
2018-01-15,847547.0
2018-01-16,866456.0
2018-01-17,881558.0
2018-01-18,893051.0
2018-01-19,886656.0
2018-01-20,861706.0
2018-01-21,835810.0
2018-01-22,864205.0
2018-01-23,827299.0
2018-01-24,820518.0
2018-01-25,857482.0
2018-01-26,888777.0
2018-01-27,754764.0
2018-01-28,705271.0
2018-01-29,816816.0
2018-01-30,860242.0
2018-01-31,833878.0
2018-02-01,844232.0
2018-02-02,871621.0
2018-02-03,836863.0
2018-02-04,803870.0
2018-02-05,930890.0
2018-02-06,942719.0
2018-02-07,925814.0
2018-02-08,903118.0
2018-02-09,872733.0
2018-02-10,799495.0
2018-02-11,731790.0
2018-02-12,865779.0
2018-02-13,892368.0
2018-02-14,897218.0
2018-02-15,826030.0
2018-02-16,839751.0
2018-02-17,774120.0
2018-02-18,783316.0
2018-02-19,879230.0
2018-02-20,827380.0
2018-02-21,886598.0
2018-02-22,890418.0
2018-02-23,874057.0
2018-02-24,765096.0
2018-02-25,760807.0
2018-02-26,926800.0
2018-02-27,955920.0
2018-02-28,941352.0
2018-03-01,963150.0
2018-03-02,950147.0
2018-03-03,877994.0
2018-03-04,843747.0
2018-03-05,914883.0
2018-03-06,896620.0
2018-03-07,882412.0
2018-03-08,864434.0
2018-03-09,876027.0
2018-03-10,752930.0
2018-03-11,742117.0
2018-03-12,865702.0
2018-03-13,854958.0
2018-03-14,796004.0
2018-03-15,809666.0
2018-03-16,781887.0
2018-03-17,768698.0
2018-03-18,810507.0
2018-03-19,890205.0
2018-03-20,903956.0
2018-03-21,842661.0
2018-03-22,825777.0
2018-03-23,779239.0
2018-03-24,769366.0
2018-03-25,675496.0
2018-03-26,801375.0
2018-03-27,807778.0
2018-03-28,843792.0
2018-03-29,841712.0
2018-03-30,763758.0
2018-03-31,729669.0
2018-04-01,720232.0
2018-04-02,731379.0
2018-04-03,777249.0
2018-04-04,793905.0
2018-04-05,755001.0
2018-04-06,720871.0
2018-04-07,712141.0
2018-04-08,707065.0
2018-04-09,804187.0
2018-04-10,799896.0
2018-04-11,806402.0
2018-04-12,813111.0
2018-04-13,819664.0
2018-04-14,671760.0
2018-04-15,660284.0
2018-04-16,704233.0
2018-04-17,692896.0
2018-04-18,671173.0
2018-04-19,685909.0
2018-04-20,673149.0
2018-04-21,603008.0
2018-04-22,571612.0
2018-04-23,648124.0
2018-04-24,717553.0
2018-04-25,676265.0
2018-04-26,663669.0
2018-04-27,768207.0
2018-04-28,694166.0
2018-04-29,669493.0
2018-04-30,739167.0
2018-05-01,705218.0
2018-05-02,709787.0
2018-05-03,709704.0
2018-05-04,699470.0
2018-05-05,574671.0
2018-05-06,542256.0
2018-05-07,573971.0
2018-05-08,661819.0
2018-05-09,666802.0
2018-05-10,651763.0
2018-05-11,640234.0
2018-05-12,627669.0
2018-05-13,581621.0
2018-05-14,644237.0
2018-05-15,657112.0
2018-05-16,674582.0
2018-05-17,660313.0
2018-05-18,661354.0
2018-05-19,562834.0
2018-05-20,535580.0
2018-05-21,653615.0
2018-05-22,624250.0
2018-05-23,641828.0
2018-05-24,680488.0
2018-05-25,677676.0
2018-05-26,546203.0
2018-05-27,531309.0
2018-05-28,574243.0
2018-05-29,655183.0
2018-05-30,694496.0
2018-05-31,692592.0
2018-06-01,676675.0
2018-06-02,597359.0
2018-06-03,565057.0
2018-06-04,676539.0
2018-06-05,671680.0
2018-06-06,649903.0
2018-06-07,670572.0
2018-06-08,670623.0
2018-06-09,587569.0
2018-06-10,561039.0
2018-06-11,640338.0
2018-06-12,672258.0
2018-06-13,642194.0
2018-06-14,596754.0
2018-06-15,634517.0
2018-06-16,573105.0
2018-06-17,561679.0
2018-06-18,618167.0
2018-06-19,668710.0
2018-06-20,648489.0
2018-06-21,600636.0
2018-06-22,610137.0
2018-06-23,558079.0
2018-06-24,540064.0
2018-06-25,649444.0
2018-06-26,664760.0
2018-06-27,656960.0
2018-06-28,656253.0
2018-06-29,633285.0
2018-06-30,545483.0
2018-07-01,554028.0
2018-07-02,638868.0
2018-07-03,642234.0
2018-07-04,669900.0
2018-07-05,669801.0
2018-07-06,659617.0
2018-07-07,590599.0
2018-07-08,566902.0
2018-07-09,678739.0
2018-07-10,670085.0
2018-07-11,679078.0
2018-07-12,683736.0
2018-07-13,672045.0
2018-07-14,578129.0
2018-07-15,556048.0
2018-07-16,679052.0
2018-07-17,679416.0
2018-07-18,685797.0
2018-07-19,672205.0
2018-07-20,666998.0
2018-07-21,585810.0
2018-07-22,560552.0
2018-07-23,674823.0
2018-07-24,680824.0
2018-07-25,664454.0
2018-07-26,675714.0
2018-07-27,673037.0
2018-07-28,509026.0
2018-07-29,535443.0
2018-07-30,640480.0
2018-07-31,612885.0
2018-08-01,619166.0
2018-08-02,650423.0
2018-08-03,667953.0
2018-08-04,571139.0
2018-08-05,548556.0
2018-08-06,645588.0
2018-08-07,670147.0
2018-08-08,643804.0
2018-08-09,658449.0
2018-08-10,635883.0
2018-08-11,568549.0
2018-08-12,577643.0
2018-08-13,659796.0
2018-08-14,662709.0
2018-08-15,639732.0
2018-08-16,643028.0
2018-08-17,612660.0
2018-08-18,563527.0
2018-08-19,565798.0
2018-08-20,690470.0
2018-08-21,677875.0
2018-08-22,673747.0
2018-08-23,659803.0
2018-08-24,609189.0
2018-08-25,553189.0
2018-08-26,576814.0
2018-08-27,571052.0
2018-08-28,674065.0
2018-08-29,674457.0
2018-08-30,673092.0
2018-08-31,639608.0
2018-09-01,576305.0
2018-09-02,555762.0
2018-09-03,675965.0
2018-09-04,697186.0
2018-09-05,688534.0
2018-09-06,697401.0
2018-09-07,643529.0
2018-09-08,608918.0
2018-09-09,551876.0
2018-09-10,647966.0
2018-09-11,666398.0
2018-09-12,685140.0
2018-09-13,663193.0
2018-09-14,659425.0
2018-09-15,599007.0
2018-09-16,560821.0
2018-09-17,666182.0
2018-09-18,642350.0
2018-09-19,639461.0
2018-09-20,691479.0
2018-09-21,618861.0
2018-09-22,644290.0
2018-09-23,625278.0
2018-09-24,695589.0
2018-09-25,686298.0
2018-09-26,671784.0
2018-09-27,671054.0
2018-09-28,684082.0
2018-09-29,593298.0
2018-09-30,604532.0
2018-10-01,701095.0
2018-10-02,687543.0
2018-10-03,723154.0
2018-10-04,712111.0
2018-10-05,723120.0
2018-10-06,662118.0
2018-10-07,614472.0
2018-10-08,696211.0
2018-10-09,667110.0
2018-10-10,692993.0
2018-10-11,698043.0
2018-10-12,672338.0
2018-10-13,604827.0
2018-10-14,652739.0
2018-10-15,758829.0
2018-10-16,743812.0
2018-10-17,758273.0
2018-10-18,748803.0
2018-10-19,723744.0
2018-10-20,639193.0
2018-10-21,609777.0
2018-10-22,699357.0
2018-10-23,696456.0
2018-10-24,711033.0
2018-10-25,747352.0
2018-10-26,718569.0
2018-10-27,692381.0
2018-10-28,725971.0
2018-10-29,819522.0
2018-10-30,847542.0
2018-10-31,826912.0
2018-11-01,824872.0
2018-11-02,798063.0
2018-11-03,663065.0
2018-11-04,692194.0
2018-11-05,798244.0
2018-11-06,774232.0
2018-11-07,767931.0
2018-11-08,781223.0
2018-11-09,759500.0
2018-11-10,704382.0
2018-11-11,694982.0
2018-11-12,764328.0
2018-11-13,764277.0
2018-11-14,758637.0
2018-11-15,789715.0
2018-11-16,805990.0
2018-11-17,702839.0
2018-11-18,699829.0
2018-11-19,822096.0
2018-11-20,854937.0
2018-11-21,880765.0
2018-11-22,915129.0
2018-11-23,892479.0
2018-11-24,791796.0
2018-11-25,770307.0
2018-11-26,880623.0
2018-11-27,880236.0
2018-11-28,819327.0
2018-11-29,791664.0
2018-11-30,778332.0
2018-12-01,763065.0
2018-12-02,711812.0
2018-12-03,814978.0
2018-12-04,890728.0
2018-12-05,890607.0
2018-12-06,827858.0
2018-12-07,765103.0
2018-12-08,704164.0
2018-12-09,724712.0
2018-12-10,875950.0
2018-12-11,886147.0
2018-12-12,853832.0
2018-12-13,863467.0
2018-12-14,902789.0
2018-12-15,806640.0
2018-12-16,799898.0
2018-12-17,871390.0
2018-12-18,834990.0
2018-12-19,853294.0
2018-12-20,836609.0
2018-12-21,804605.0
2018-12-22,714413.0
2018-12-23,746415.0
2018-12-24,766575.0
2018-12-25,693724.0
2018-12-26,666593.0
2018-12-27,752264.0
2018-12-28,750052.0
2018-12-29,677738.0
2018-12-30,690785.0
2018-12-31,691560.0
2019-01-01,661036.0
2019-01-02,838629.0
2019-01-03,892604.0
2019-01-04,894569.0
2019-01-05,822021.0
2019-01-06,783356.0
2019-01-07,813761.0
2019-01-08,823787.0
2019-01-09,890875.0
2019-01-10,915877.0
2019-01-11,877131.0
2019-01-12,728887.0
2019-01-13,682736.0
2019-01-14,845225.0
2019-01-15,829752.0
2019-01-16,837968.0
2019-01-17,867750.0
2019-01-18,908428.0
2019-01-19,840763.0
2019-01-20,822399.0
2019-01-21,904580.0
2019-01-22,917159.0
2019-01-23,934713.0
2019-01-24,943812.0
2019-01-25,851430.0
2019-01-26,740518.0
2019-01-27,714756.0
2019-01-28,871804.0
2019-01-29,931776.0
2019-01-30,935731.0
2019-01-31,959557.0
2019-02-01,931261.0
2019-02-02,825479.0
2019-02-03,804104.0
2019-02-04,869891.0
2019-02-05,904125.0
2019-02-06,862681.0
2019-02-07,838587.0
2019-02-08,798655.0
2019-02-09,708219.0
2019-02-10,757421.0
2019-02-11,859439.0
2019-02-12,852335.0
2019-02-13,814408.0
2019-02-14,811257.0
2019-02-15,787447.0
2019-02-16,713121.0
2019-02-17,657296.0
2019-02-18,779560.0
2019-02-19,801793.0
2019-02-20,777631.0
2019-02-21,772433.0
2019-02-22,758493.0
2019-02-23,678244.0
2019-02-24,683026.0
2019-02-25,771725.0
2019-02-26,772140.0
2019-02-27,771547.0
2019-02-28,820602.0
2019-03-01,809586.0
2019-03-02,663292.0
2019-03-03,666315.0
2019-03-04,754645.0
2019-03-05,790637.0
2019-03-06,791930.0
2019-03-07,769817.0
2019-03-08,791921.0
2019-03-09,662273.0
2019-03-10,677682.0
2019-03-11,751022.0
2019-03-12,789824.0
2019-03-13,754479.0
2019-03-14,740158.0
2019-03-15,727293.0
2019-03-16,692601.0
2019-03-17,651473.0
2019-03-18,808332.0
2019-03-19,799511.0
2019-03-20,770289.0
2019-03-21,771503.0
2019-03-22,743524.0
2019-03-23,681080.0
2019-03-24,609917.0
2019-03-25,720836.0
